product_id,product_name,category,brand,price,quantity_in_stock,supplier_id,created_date,last_updated,is_active,rating,description
162,BrandG Novel 62,Books,BrandG,42.41,165,42,2023-09-23 04:00:00,2023-10-31 09:00:00,True,2.4,High quality novel from BrandG in books category. Product ID: 162
163,BrandB Equipment 63,Sports,BrandB,66.93,310,79,2023-10-10 08:00:00,2023-10-27 04:00:00,True,3.0,High quality equipment from BrandB in sports category. Product ID: 163
164,BrandC Cookbook 64,Books,BrandC,34.64,845,4,2023-11-06 10:00:00,2024-01-17 11:00:00,True,1.2,High quality cookbook from BrandC in books category. Product ID: 164
165,BrandD Bottle 65,Sports,BrandD,189.25,296,83,2023-01-16 15:00:00,2023-04-07 08:00:00,False,2.9,High quality bottle from BrandD in sports category. Product ID: 165
166,BrandE Mat 66,Automotive,BrandE,55.03,495,60,2023-01-31 05:00:00,2023-03-28 18:00:00,True,2.4,High quality mat from BrandE in automotive category. Product ID: 166
167,BrandF Mystery 67,Books,BrandF,38.04,527,72,2023-06-26 12:00:00,2023-07-12 23:00:00,True,2.3,High quality mystery from BrandF in books category. Product ID: 167
168,BrandB Ball 68,Toys,BrandB,140.38,968,50,2023-03-14 03:00:00,2023-03-20 12:00:00,False,2.0,High quality ball from BrandB in toys category. Product ID: 168
169,BrandF Mystery 69,Books,BrandF,13.54,510,40,2023-03-23 15:00:00,2023-05-28 05:00:00,False,1.1,High quality mystery from BrandF in books category. Product ID: 169
170,BrandH Filter 70,Automotive,BrandH,123.27,506,77,2023-06-30 01:00:00,2023-07-06 10:00:00,False,2.1,High quality filter from BrandH in automotive category. Product ID: 170
171,BrandB Speaker 71,Electronics,BrandB,311.17,374,6,2023-05-16 23:00:00,2023-07-02 11:00:00,False,1.2,High quality speaker from BrandB in electronics category. Product ID: 171
172,BrandF Plant 72,Home & Garden,BrandF,31.32,286,80,2023-09-16 14:00:00,2023-12-23 07:00:00,True,1.5,High quality plant from BrandF in home & garden category. Product ID: 172
173,BrandG Hat 73,Clothing,BrandG,240.52,203,78,2023-06-23 17:00:00,2023-08-08 21:00:00,False,3.0,High quality hat from BrandG in clothing category. Product ID: 173
174,BrandA Tablet 74,Electronics,BrandA,1441.5,620,66,2023-08-31 16:00:00,2023-10-28 20:00:00,True,2.3,High quality tablet from BrandA in electronics category. Product ID: 174
175,BrandC Lotion 75,Beauty,BrandC,297.28,848,66,2023-06-03 18:00:00,2023-07-17 10:00:00,False,3.8,High quality lotion from BrandC in beauty category. Product ID: 175
176,BrandH Ball 76,Sports,BrandH,116.82,315,93,2023-12-11 03:00:00,2024-02-02 21:00:00,True,3.4,High quality ball from BrandH in sports category. Product ID: 176
177,BrandD Ball 77,Sports,BrandD,179.22,634,100,2023-03-29 16:00:00,2023-06-18 15:00:00,False,1.6,High quality ball from BrandD in sports category. Product ID: 177
178,BrandA Table 78,Home & Garden,BrandA,65.33,422,89,2023-08-14 10:00:00,2023-10-06 14:00:00,True,2.6,High quality table from BrandA in home & garden category. Product ID: 178
179,BrandA Puzzle 79,Toys,BrandA,160.42,538,49,2023-10-15 10:00:00,2024-01-08 01:00:00,False,4.8,High quality puzzle from BrandA in toys category. Product ID: 179
180,BrandF Bear 80,Toys,BrandF,206.0,624,62,2023-12-15 20:00:00,2024-03-13 04:00:00,True,4.8,High quality bear from BrandF in toys category. Product ID: 180
181,BrandE Shirt 81,Sports,BrandE,283.03,706,91,2023-06-02 09:00:00,2023-08-31 15:00:00,False,2.3,High quality shirt from BrandE in sports category. Product ID: 181
182,BrandE Cream 82,Beauty,BrandE,45.34,838,45,2023-12-13 17:00:00,2024-01-31 05:00:00,True,2.2,High quality cream from BrandE in beauty category. Product ID: 182
183,BrandB Bag 83,Sports,BrandB,277.96,219,26,2023-12-02 08:00:00,2024-03-06 23:00:00,False,4.7,High quality bag from BrandB in sports category. Product ID: 183
184,BrandC Racket 84,Sports,BrandC,188.55,685,68,2023-10-28 07:00:00,2023-11-28 08:00:00,True,3.6,High quality racket from BrandC in sports category. Product ID: 184
185,BrandB Speaker 85,Electronics,BrandB,694.07,5,71,2023-08-30 03:00:00,2023-11-25 07:00:00,True,2.6,High quality speaker from BrandB in electronics category. Product ID: 185
186,BrandH Game 86,Toys,BrandH,229.21,60,99,2023-05-28 10:00:00,2023-07-04 06:00:00,True,3.6,High quality game from BrandH in toys category. Product ID: 186
187,BrandA Lamp 87,Home & Garden,BrandA,131.19,190,96,2023-04-01 01:00:00,2023-05-21 16:00:00,False,4.5,High quality lamp from BrandA in home & garden category. Product ID: 187
188,BrandE Laptop 88,Electronics,BrandE,1860.49,556,68,2023-06-21 09:00:00,2023-08-19 05:00:00,False,4.6,High quality laptop from BrandE in electronics category. Product ID: 188
189,BrandH Science Fiction 89,Books,BrandH,13.68,469,83,2023-02-27 10:00:00,2023-03-20 09:00:00,False,3.9,High quality science fiction from BrandH in books category. Product ID: 189
190,BrandF Camera 90,Electronics,BrandF,1157.17,918,52,2023-04-09 05:00:00,2023-06-27 01:00:00,False,3.1,High quality camera from BrandF in electronics category. Product ID: 190
191,BrandG Jeans 91,Clothing,BrandG,63.59,6,34,2023-03-13 15:00:00,2023-04-23 22:00:00,False,1.9,High quality jeans from BrandG in clothing category. Product ID: 191
192,BrandF Equipment 92,Sports,BrandF,178.91,368,89,2023-10-21 00:00:00,2023-11-23 20:00:00,True,1.2,High quality equipment from BrandF in sports category. Product ID: 192
193,BrandH Shoes 93,Clothing,BrandH,56.32,706,16,2023-12-18 16:00:00,2024-03-18 01:00:00,False,2.5,High quality shoes from BrandH in clothing category. Product ID: 193
194,BrandD Lamp 94,Home & Garden,BrandD,148.67,425,90,2023-08-21 23:00:00,2023-11-07 10:00:00,False,4.0,High quality lamp from BrandD in home & garden category. Product ID: 194
195,BrandD Table 95,Home & Garden,BrandD,162.4,939,73,2023-09-28 22:00:00,2023-11-14 00:00:00,True,1.2,High quality table from BrandD in home & garden category. Product ID: 195
196,BrandC Lamp 96,Home & Garden,BrandC,105.15,210,92,2023-09-24 14:00:00,2023-10-09 11:00:00,False,1.4,High quality lamp from BrandC in home & garden category. Product ID: 196
197,BrandA Robot 97,Toys,BrandA,48.26,572,60,2023-08-01 14:00:00,2023-10-12 15:00:00,False,3.9,High quality robot from BrandA in toys category. Product ID: 197
198,BrandE Tire 98,Automotive,BrandE,377.99,352,90,2023-10-24 02:00:00,2023-10-29 15:00:00,True,3.2,High quality tire from BrandE in automotive category. Product ID: 198
199,BrandB Watch 99,Electronics,BrandB,111.88,784,83,2023-07-29 05:00:00,2023-11-04 09:00:00,False,2.5,High quality watch from BrandB in electronics category. Product ID: 199
200,BrandH Seat Cover 0,Automotive,BrandH,200.31,669,45,2023-12-16 21:00:00,2024-02-24 01:00:00,True,1.7,High quality seat cover from BrandH in automotive category. Product ID: 200
201,BrandC Filter 1,Automotive,BrandC,420.71,736,70,2023-01-12 09:00:00,2023-03-13 06:00:00,False,3.1,High quality filter from BrandC in automotive category. Product ID: 201
202,BrandD Rug 2,Home & Garden,BrandD,110.39,32,85,2023-05-22 06:00:00,2023-08-22 09:00:00,False,3.5,High quality rug from BrandD in home & garden category. Product ID: 202
203,BrandD Headphones 3,Electronics,BrandD,181.22,688,91,2023-11-01 01:00:00,2023-12-28 20:00:00,True,2.0,High quality headphones from BrandD in electronics category. Product ID: 203
204,BrandG Watch 4,Electronics,BrandG,506.96,296,30,2023-04-22 01:00:00,2023-05-09 17:00:00,False,3.3,High quality watch from BrandG in electronics category. Product ID: 204
205,BrandD Cream 5,Beauty,BrandD,264.11,307,36,2023-12-05 16:00:00,2024-01-03 05:00:00,True,3.2,High quality cream from BrandD in beauty category. Product ID: 205
206,BrandG History 6,Books,BrandG,7.11,804,68,2023-06-26 20:00:00,2023-09-20 08:00:00,False,3.8,High quality history from BrandG in books category. Product ID: 206
207,BrandC Light 7,Automotive,BrandC,200.7,307,91,2023-10-03 15:00:00,2023-11-02 22:00:00,True,4.2,High quality light from BrandC in automotive category. Product ID: 207
208,BrandG Speaker 8,Electronics,BrandG,1136.71,208,43,2023-03-10 12:00:00,2023-04-10 20:00:00,True,4.7,High quality speaker from BrandG in electronics category. Product ID: 208
209,BrandB Shampoo 9,Beauty,BrandB,24.95,40,10,2023-07-13 21:00:00,2023-09-29 16:00:00,True,4.2,High quality shampoo from BrandB in beauty category. Product ID: 209
210,BrandH Vase 10,Home & Garden,BrandH,262.15,959,25,2023-06-20 09:00:00,2023-06-21 15:00:00,True,4.0,High quality vase from BrandH in home & garden category. Product ID: 210
211,BrandD Game 11,Toys,BrandD,125.02,389,60,2023-05-03 17:00:00,2023-06-14 02:00:00,False,2.2,High quality game from BrandD in toys category. Product ID: 211
212,BrandH Soap 12,Beauty,BrandH,38.6,320,53,2023-08-29 10:00:00,2023-09-24 21:00:00,True,3.3,High quality soap from BrandH in beauty category. Product ID: 212
213,BrandC Chair 13,Home & Garden,BrandC,85.62,302,20,2023-10-27 18:00:00,2024-01-28 07:00:00,True,2.3,High quality chair from BrandC in home & garden category. Product ID: 213
214,BrandD Mat 14,Automotive,BrandD,284.31,989,93,2023-12-17 10:00:00,2024-01-19 01:00:00,False,2.8,High quality mat from BrandD in automotive category. Product ID: 214
215,BrandC Perfume 15,Beauty,BrandC,218.89,980,8,2023-09-08 05:00:00,2023-11-17 01:00:00,True,4.4,High quality perfume from BrandC in beauty category. Product ID: 215
216,BrandA T-Shirt 16,Clothing,BrandA,129.59,154,2,2023-11-19 07:00:00,2023-11-28 05:00:00,True,3.0,High quality t-shirt from BrandA in clothing category. Product ID: 216
217,BrandA Soap 17,Beauty,BrandA,201.19,421,2,2023-01-09 00:00:00,2023-03-18 17:00:00,True,3.1,High quality soap from BrandA in beauty category. Product ID: 217
218,BrandE Ball 18,Sports,BrandE,155.64,109,13,2023-12-24 21:00:00,2024-02-18 02:00:00,True,2.0,High quality ball from BrandE in sports category. Product ID: 218
219,BrandF Equipment 19,Sports,BrandF,240.53,578,32,2023-02-10 11:00:00,2023-04-03 01:00:00,True,2.2,High quality equipment from BrandF in sports category. Product ID: 219
220,BrandA Jeans 20,Clothing,BrandA,127.53,652,2,2023-07-13 17:00:00,2023-09-11 18:00:00,True,1.3,High quality jeans from BrandA in clothing category. Product ID: 220
221,BrandF Battery 21,Automotive,BrandF,449.5,908,73,2023-01-22 07:00:00,2023-02-19 05:00:00,False,2.1,High quality battery from BrandF in automotive category. Product ID: 221
222,BrandE T-Shirt 22,Clothing,BrandE,62.01,147,97,2023-06-11 00:00:00,2023-07-07 18:00:00,False,4.7,High quality t-shirt from BrandE in clothing category. Product ID: 222
223,BrandC Shirt 23,Sports,BrandC,174.34,393,97,2023-07-19 21:00:00,2023-09-27 07:00:00,True,4.2,High quality shirt from BrandC in sports category. Product ID: 223
224,BrandF T-Shirt 24,Clothing,BrandF,38.33,787,79,2023-04-29 02:00:00,2023-06-11 21:00:00,False,4.9,High quality t-shirt from BrandF in clothing category. Product ID: 224
225,BrandA Cream 25,Beauty,BrandA,237.23,566,49,2023-08-19 15:00:00,2023-09-18 02:00:00,False,1.7,High quality cream from BrandA in beauty category. Product ID: 225
226,BrandB Light 26,Automotive,BrandB,403.07,157,49,2024-01-01 02:00:00,2024-01-11 10:00:00,True,4.0,High quality light from BrandB in automotive category. Product ID: 226
227,BrandF Foundation 27,Beauty,BrandF,36.54,104,17,2023-06-07 14:00:00,2023-07-23 22:00:00,True,1.7,High quality foundation from BrandF in beauty category. Product ID: 227
228,BrandG Car 28,Toys,BrandG,17.62,612,42,2023-07-01 17:00:00,2023-07-13 12:00:00,False,1.0,High quality car from BrandG in toys category. Product ID: 228
229,BrandG Battery 29,Automotive,BrandG,367.93,173,88,2023-10-14 07:00:00,2023-12-26 23:00:00,False,1.7,High quality battery from BrandG in automotive category. Product ID: 229
230,BrandE Equipment 30,Sports,BrandE,153.01,431,39,2023-02-02 05:00:00,2023-03-29 13:00:00,False,4.1,High quality equipment from BrandE in sports category. Product ID: 230
231,BrandE Shampoo 31,Beauty,BrandE,219.06,468,14,2023-09-11 19:00:00,2023-11-29 01:00:00,True,2.2,High quality shampoo from BrandE in beauty category. Product ID: 231
232,BrandF Seat Cover 32,Automotive,BrandF,405.96,835,84,2023-06-18 14:00:00,2023-07-31 03:00:00,True,2.2,High quality seat cover from BrandF in automotive category. Product ID: 232
233,BrandH Tool 33,Home & Garden,BrandH,61.51,711,82,2023-07-23 10:00:00,2023-08-30 09:00:00,False,4.9,High quality tool from BrandH in home & garden category. Product ID: 233
234,BrandF Cushion 34,Home & Garden,BrandF,91.29,204,76,2023-07-21 11:00:00,2023-08-05 05:00:00,True,3.7,High quality cushion from BrandF in home & garden category. Product ID: 234
235,BrandH Headphones 35,Electronics,BrandH,904.99,689,64,2023-05-30 22:00:00,2023-06-08 11:00:00,True,3.5,High quality headphones from BrandH in electronics category. Product ID: 235
236,BrandE Lamp 36,Home & Garden,BrandE,217.42,490,75,2023-07-13 02:00:00,2023-09-08 21:00:00,False,3.1,High quality lamp from BrandE in home & garden category. Product ID: 236
237,BrandA Mirror 37,Automotive,BrandA,356.78,111,99,2023-10-02 19:00:00,2023-12-22 21:00:00,True,3.6,High quality mirror from BrandA in automotive category. Product ID: 237
238,BrandC Lipstick 38,Beauty,BrandC,173.33,990,97,2023-11-27 21:00:00,2024-02-18 09:00:00,False,4.9,High quality lipstick from BrandC in beauty category. Product ID: 238
239,BrandB Tire 39,Automotive,BrandB,67.33,571,75,2023-04-24 16:00:00,2023-07-29 08:00:00,True,2.8,High quality tire from BrandB in automotive category. Product ID: 239
240,BrandH Oil 40,Automotive,BrandH,185.58,425,11,2023-01-13 15:00:00,2023-01-27 00:00:00,True,4.3,High quality oil from BrandH in automotive category. Product ID: 240
241,BrandF Science Fiction 41,Books,BrandF,20.44,487,13,2023-04-16 16:00:00,2023-06-17 03:00:00,False,3.9,High quality science fiction from BrandF in books category. Product ID: 241
242,BrandF Car 42,Toys,BrandF,97.08,663,14,2023-12-30 03:00:00,2024-01-01 13:00:00,True,4.7,High quality car from BrandF in toys category. Product ID: 242
243,BrandC Lamp 43,Home & Garden,BrandC,105.99,644,24,2023-08-07 14:00:00,2023-09-06 02:00:00,True,3.6,High quality lamp from BrandC in home & garden category. Product ID: 243
244,BrandG Tire 44,Automotive,BrandG,373.95,398,1,2023-04-12 14:00:00,2023-06-27 03:00:00,True,1.8,High quality tire from BrandG in automotive category. Product ID: 244
245,BrandB Dress 45,Clothing,BrandB,116.08,686,63,2023-04-11 14:00:00,2023-04-25 22:00:00,False,3.4,High quality dress from BrandB in clothing category. Product ID: 245
246,BrandB Mirror 46,Automotive,BrandB,188.95,722,39,2023-08-23 19:00:00,2023-09-15 16:00:00,True,3.7,High quality mirror from BrandB in automotive category. Product ID: 246
247,BrandB Shampoo 47,Beauty,BrandB,98.56,523,50,2023-04-04 11:00:00,2023-07-01 15:00:00,False,3.4,High quality shampoo from BrandB in beauty category. Product ID: 247
248,BrandG Oil 48,Automotive,BrandG,253.6,568,22,2023-10-03 22:00:00,2023-12-25 03:00:00,False,2.2,High quality oil from BrandG in automotive category. Product ID: 248
249,BrandF History 49,Books,BrandF,32.87,199,50,2023-07-03 00:00:00,2023-09-03 04:00:00,False,2.6,High quality history from BrandF in books category. Product ID: 249
250,BrandG Robot 50,Toys,BrandG,151.72,299,5,2023-02-12 18:00:00,2023-02-16 01:00:00,False,1.9,High quality robot from BrandG in toys category. Product ID: 250
251,BrandC Gloves 51,Sports,BrandC,174.04,586,15,2023-09-11 17:00:00,2023-11-15 20:00:00,False,4.1,High quality gloves from BrandC in sports category. Product ID: 251
252,BrandA Soap 52,Beauty,BrandA,168.44,769,32,2023-08-06 03:00:00,2023-11-08 23:00:00,False,4.5,High quality soap from BrandA in beauty category. Product ID: 252
253,BrandH Camera 53,Electronics,BrandH,729.73,214,95,2023-02-14 14:00:00,2023-03-01 21:00:00,False,4.4,High quality camera from BrandH in electronics category. Product ID: 253
254,BrandC Oil 54,Automotive,BrandC,396.73,545,36,2023-04-16 01:00:00,2023-06-27 12:00:00,True,2.3,High quality oil from BrandC in automotive category. Product ID: 254
255,BrandE Equipment 55,Sports,BrandE,286.2,985,97,2023-09-21 21:00:00,2023-10-04 01:00:00,False,4.7,High quality equipment from BrandE in sports category. Product ID: 255
256,BrandC Shoes 56,Sports,BrandC,82.41,402,63,2023-12-31 10:00:00,2024-02-01 07:00:00,True,3.3,High quality shoes from BrandC in sports category. Product ID: 256
257,BrandG Bottle 57,Sports,BrandG,141.08,767,36,2023-11-21 02:00:00,2024-01-11 18:00:00,False,2.8,High quality bottle from BrandG in sports category. Product ID: 257
258,BrandF Doll 58,Toys,BrandF,261.98,680,90,2023-02-17 23:00:00,2023-04-17 19:00:00,False,4.4,High quality doll from BrandF in toys category. Product ID: 258
259,BrandD Seat Cover 59,Automotive,BrandD,415.93,345,71,2023-09-11 08:00:00,2023-10-22 17:00:00,True,3.3,High quality seat cover from BrandD in automotive category. Product ID: 259
260,BrandF Doll 60,Toys,BrandF,23.32,951,21,2023-11-17 14:00:00,2023-11-19 17:00:00,False,2.8,High quality doll from BrandF in toys category. Product ID: 260
261,BrandD Oil 61,Automotive,BrandD,443.43,670,47,2023-06-04 05:00:00,2023-07-09 07:00:00,False,1.3,High quality oil from BrandD in automotive category. Product ID: 261
262,BrandA Romance 62,Books,BrandA,33.15,93,91,2023-12-25 07:00:00,2024-02-18 03:00:00,True,1.0,High quality romance from BrandA in books category. Product ID: 262
263,BrandB Puzzle 63,Toys,BrandB,182.17,8,90,2023-09-23 21:00:00,2023-11-18 21:00:00,False,4.3,High quality puzzle from BrandB in toys category. Product ID: 263
264,BrandC Mat 64,Automotive,BrandC,54.0,105,41,2023-07-16 02:00:00,2023-10-17 05:00:00,False,4.5,High quality mat from BrandC in automotive category. Product ID: 264
265,BrandG Cookbook 65,Books,BrandG,33.87,576,2,2023-12-13 04:00:00,2023-12-21 20:00:00,True,2.8,High quality cookbook from BrandG in books category. Product ID: 265
266,BrandC Cushion 66,Home & Garden,BrandC,188.66,143,97,2023-08-15 06:00:00,2023-08-26 09:00:00,True,3.4,High quality cushion from BrandC in home & garden category. Product ID: 266
267,BrandF Seat Cover 67,Automotive,BrandF,170.96,86,32,2023-03-13 07:00:00,2023-04-18 03:00:00,False,4.1,High quality seat cover from BrandF in automotive category. Product ID: 267
